dynamics,label,L,seed,repeat_x,noise_mode,noise_std,n_samples_x,sample_count_mode_x,reference_l_x,source_dim_x,target_dim_x,ei_tm,repeat_y,n_samples_y,sample_count_mode_y,reference_l_y,source_dim_y,target_dim_y,baseline,baseline_ei_tm,baseline_metadata,ei_corrected
identity,identity,0.5,20260446,1,fixed,0.05,512,fixed_density,4.0,1,1,1.1180446582934775,1,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.8111918388534227
identity,identity,0.5,20260463,2,fixed,0.05,512,fixed_density,4.0,1,1,1.120355520600353,2,512,fixed_density,4.0,1,1,null,-0.0005463669984826069,{},1.1209018875988357
identity,identity,0.5,20260463,2,fixed,0.05,512,fixed_density,4.0,1,1,1.120355520600353,2,512,fixed_density,4.0,1,1,identity,1.1143247771708737,"{""projection"": [[1.0]]}",0.0060307434294792905
identity,identity,0.5,20260463,2,fixed,0.05,512,fixed_density,4.0,1,1,1.120355520600353,2,512,fixed_density,4.0,1,1,gain_matched,1.1105681030067536,"{""gain_matrix"": [[1.0000000000000016]]}",0.009787417593599468
identity,identity,0.5,20260463,2,fixed,0.05,512,fixed_density,4.0,1,1,1.120355520600353,2,512,fixed_density,4.0,1,1,variance_matched,1.1616496003024315,"{""direction"": [1.0]}",-0.041294079702078434
identity,identity,0.5,20260463,2,fixed,0.05,512,fixed_density,4.0,1,1,1.120355520600353,2,512,fixed_density,4.0,1,1,shuffled_target,-0.0010945606151912992,{},1.1214500812155443
identity,identity,0.5,20260463,2,fixed,0.05,512,fixed_density,4.0,1,1,1.120355520600353,2,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.8135027011602984
identity,identity,0.5,20260480,3,fixed,0.05,512,fixed_density,4.0,1,1,1.05539629562718,3,512,fixed_density,4.0,1,1,null,-0.00032589869742232977,{},1.0557221943246025
identity,identity,0.5,20260480,3,fixed,0.05,512,fixed_density,4.0,1,1,1.05539629562718,3,512,fixed_density,4.0,1,1,identity,1.0293798587765886,"{""projection"": [[1.0]]}",0.026016436850591518
identity,identity,0.5,20260480,3,fixed,0.05,512,fixed_density,4.0,1,1,1.05539629562718,3,512,fixed_density,4.0,1,1,gain_matched,1.1105918922157045,"{""gain_matrix"": [[1.0000000000000002]]}",-0.055195596588524465
identity,identity,0.5,20260480,3,fixed,0.05,512,fixed_density,4.0,1,1,1.05539629562718,3,512,fixed_density,4.0,1,1,variance_matched,1.0846375801333745,"{""direction"": [1.0]}",-0.029241284506194454
identity,identity,0.5,20260480,3,fixed,0.05,512,fixed_density,4.0,1,1,1.05539629562718,3,512,fixed_density,4.0,1,1,shuffled_target,0.004722604138659255,{},1.0506736914885209
identity,identity,0.5,20260480,3,fixed,0.05,512,fixed_density,4.0,1,1,1.05539629562718,3,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.7485434761871255
identity,identity,0.5,20260497,4,fixed,0.05,512,fixed_density,4.0,1,1,1.1520932862026405,4,512,fixed_density,4.0,1,1,null,-0.0008385448286026263,{},1.152931831031243
identity,identity,0.5,20260497,4,fixed,0.05,512,fixed_density,4.0,1,1,1.1520932862026405,4,512,fixed_density,4.0,1,1,identity,1.1551929597256971,"{""projection"": [[1.0]]}",-0.003099673523056623
identity,identity,0.5,20260497,4,fixed,0.05,512,fixed_density,4.0,1,1,1.1520932862026405,4,512,fixed_density,4.0,1,1,gain_matched,1.12615574816345,"{""gain_matrix"": [[0.9999999999999998]]}",0.02593753803919041
identity,identity,0.5,20260497,4,fixed,0.05,512,fixed_density,4.0,1,1,1.1520932862026405,4,512,fixed_density,4.0,1,1,variance_matched,1.1129927664382389,"{""direction"": [1.0]}",0.03910051976440165
identity,identity,0.5,20260497,4,fixed,0.05,512,fixed_density,4.0,1,1,1.1520932862026405,4,512,fixed_density,4.0,1,1,shuffled_target,0.0018130837109022841,{},1.1502802024917382
identity,identity,0.5,20260497,4,fixed,0.05,512,fixed_density,4.0,1,1,1.1520932862026405,4,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.845240466762586
identity,identity,0.5,20260514,5,fixed,0.05,512,fixed_density,4.0,1,1,1.0873911848032285,5,512,fixed_density,4.0,1,1,null,0.00042151538875537155,{},1.086969669414473
identity,identity,0.5,20260514,5,fixed,0.05,512,fixed_density,4.0,1,1,1.0873911848032285,5,512,fixed_density,4.0,1,1,identity,1.062492949542357,"{""projection"": [[1.0]]}",0.024898235260871537
identity,identity,0.5,20260514,5,fixed,0.05,512,fixed_density,4.0,1,1,1.0873911848032285,5,512,fixed_density,4.0,1,1,gain_matched,1.1195690922774735,"{""gain_matrix"": [[1.0000000000000007]]}",-0.03217790747424498
identity,identity,0.5,20260514,5,fixed,0.05,512,fixed_density,4.0,1,1,1.0873911848032285,5,512,fixed_density,4.0,1,1,variance_matched,1.0760126577628273,"{""direction"": [1.0]}",0.01137852704040121
identity,identity,0.5,20260514,5,fixed,0.05,512,fixed_density,4.0,1,1,1.0873911848032285,5,512,fixed_density,4.0,1,1,shuffled_target,-0.0005602617589301666,{},1.0879514465621587
identity,identity,0.5,20260514,5,fixed,0.05,512,fixed_density,4.0,1,1,1.0873911848032285,5,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.780538365363174
identity,identity,0.5,20260531,6,fixed,0.05,512,fixed_density,4.0,1,1,1.1315967490186016,6,512,fixed_density,4.0,1,1,null,0.0009285436443129819,{},1.1306682053742887
identity,identity,0.5,20260531,6,fixed,0.05,512,fixed_density,4.0,1,1,1.1315967490186016,6,512,fixed_density,4.0,1,1,identity,1.1656090469917957,"{""projection"": [[1.0]]}",-0.03401229797319405
identity,identity,0.5,20260531,6,fixed,0.05,512,fixed_density,4.0,1,1,1.1315967490186016,6,512,fixed_density,4.0,1,1,gain_matched,1.12793418398266,"{""gain_matrix"": [[1.0000000000000007]]}",0.003662565035941645
identity,identity,0.5,20260531,6,fixed,0.05,512,fixed_density,4.0,1,1,1.1315967490186016,6,512,fixed_density,4.0,1,1,variance_matched,1.0994490137259973,"{""direction"": [1.0]}",0.032147735292604285
identity,identity,0.5,20260531,6,fixed,0.05,512,fixed_density,4.0,1,1,1.1315967490186016,6,512,fixed_density,4.0,1,1,shuffled_target,-0.0020545612876094084,{},1.1336513103062111
identity,identity,0.5,20260531,6,fixed,0.05,512,fixed_density,4.0,1,1,1.1315967490186016,6,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.8247439295785468
identity,identity,0.5,20260548,7,fixed,0.05,512,fixed_density,4.0,1,1,1.1103141087446746,7,512,fixed_density,4.0,1,1,null,-0.0007263528503020024,{},1.1110404615949767
identity,identity,0.5,20260548,7,fixed,0.05,512,fixed_density,4.0,1,1,1.1103141087446746,7,512,fixed_density,4.0,1,1,identity,1.0950788517038703,"{""projection"": [[1.0]]}",0.015235257040804306
identity,identity,0.5,20260548,7,fixed,0.05,512,fixed_density,4.0,1,1,1.1103141087446746,7,512,fixed_density,4.0,1,1,gain_matched,1.1522160518451967,"{""gain_matrix"": [[1.0000000000000002]]}",-0.04190194310052209
identity,identity,0.5,20260548,7,fixed,0.05,512,fixed_density,4.0,1,1,1.1103141087446746,7,512,fixed_density,4.0,1,1,variance_matched,1.1111889029633277,"{""direction"": [1.0]}",-0.0008747942186531077
identity,identity,0.5,20260548,7,fixed,0.05,512,fixed_density,4.0,1,1,1.1103141087446746,7,512,fixed_density,4.0,1,1,shuffled_target,0.0031817657444829658,{},1.1071323430001916
identity,identity,0.5,20260548,7,fixed,0.05,512,fixed_density,4.0,1,1,1.1103141087446746,7,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.8034612893046198
identity,identity,0.5,20260565,8,fixed,0.05,512,fixed_density,4.0,1,1,1.1168274971106287,8,512,fixed_density,4.0,1,1,null,-0.0026123325525405122,{},1.1194398296631691
identity,identity,0.5,20260565,8,fixed,0.05,512,fixed_density,4.0,1,1,1.1168274971106287,8,512,fixed_density,4.0,1,1,identity,1.0697387672024896,"{""projection"": [[1.0]]}",0.04708872990813906
identity,identity,0.5,20260565,8,fixed,0.05,512,fixed_density,4.0,1,1,1.1168274971106287,8,512,fixed_density,4.0,1,1,gain_matched,1.1142744846943744,"{""gain_matrix"": [[0.9999999999999993]]}",0.0025530124162542744
identity,identity,0.5,20260565,8,fixed,0.05,512,fixed_density,4.0,1,1,1.1168274971106287,8,512,fixed_density,4.0,1,1,variance_matched,1.149550775512234,"{""direction"": [1.0]}",-0.03272327840160538
identity,identity,0.5,20260565,8,fixed,0.05,512,fixed_density,4.0,1,1,1.1168274971106287,8,512,fixed_density,4.0,1,1,shuffled_target,-0.002150708845447654,{},1.1189782059560762
identity,identity,0.5,20260565,8,fixed,0.05,512,fixed_density,4.0,1,1,1.1168274971106287,8,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.8099746776705739
identity,identity,0.5,20260582,9,fixed,0.05,512,fixed_density,4.0,1,1,1.1362606667063189,9,512,fixed_density,4.0,1,1,null,-0.0028527092845452647,{},1.139113375990864
identity,identity,0.5,20260582,9,fixed,0.05,512,fixed_density,4.0,1,1,1.1362606667063189,9,512,fixed_density,4.0,1,1,identity,1.0800149830431454,"{""projection"": [[1.0]]}",0.05624568366317351
identity,identity,0.5,20260582,9,fixed,0.05,512,fixed_density,4.0,1,1,1.1362606667063189,9,512,fixed_density,4.0,1,1,gain_matched,1.130206577869651,"{""gain_matrix"": [[1.0000000000000009]]}",0.006054088836667804
identity,identity,0.5,20260582,9,fixed,0.05,512,fixed_density,4.0,1,1,1.1362606667063189,9,512,fixed_density,4.0,1,1,variance_matched,1.145680870576315,"{""direction"": [1.0]}",-0.009420203869996202
identity,identity,0.5,20260582,9,fixed,0.05,512,fixed_density,4.0,1,1,1.1362606667063189,9,512,fixed_density,4.0,1,1,shuffled_target,0.0028863258758611435,{},1.1333743408304577
identity,identity,0.5,20260582,9,fixed,0.05,512,fixed_density,4.0,1,1,1.1362606667063189,9,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",1.829407847266264
identity,identity,1.0,20261429,0,fixed,0.05,1024,fixed_density,4.0,1,1,1.7478727060014247,0,1024,fixed_density,4.0,1,1,null,0.0021402358009857915,{},1.7457324702004389
identity,identity,1.0,20261429,0,fixed,0.05,1024,fixed_density,4.0,1,1,1.7478727060014247,0,1024,fixed_density,4.0,1,1,identity,1.7639106516984857,"{""projection"": [[1.0]]}",-0.016037945697060962
identity,identity,1.0,20261429,0,fixed,0.05,1024,fixed_density,4.0,1,1,1.7478727060014247,0,1024,fixed_density,4.0,1,1,gain_matched,1.7695389684151857,"{""gain_matrix"": [[0.9999999999999999]]}",-0.021666262413760906
identity,identity,1.0,20261429,0,fixed,0.05,1024,fixed_density,4.0,1,1,1.7478727060014247,0,1024,fixed_density,4.0,1,1,variance_matched,1.7527614055137128,"{""direction"": [1.0]}",-0.004888699512288097
identity,identity,1.0,20261429,0,fixed,0.05,1024,fixed_density,4.0,1,1,1.7478727060014247,0,1024,fixed_density,4.0,1,1,shuffled_target,0.0010379724180156374,{},1.7468347335834091
identity,identity,1.0,20261429,0,fixed,0.05,1024,fixed_density,4.0,1,1,1.7478727060014247,0,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7478727060014247
identity,identity,1.0,20261446,1,fixed,0.05,1024,fixed_density,4.0,1,1,1.7609919839311319,1,1024,fixed_density,4.0,1,1,null,0.0005945480794564127,{},1.7603974358516754
identity,identity,1.0,20261446,1,fixed,0.05,1024,fixed_density,4.0,1,1,1.7609919839311319,1,1024,fixed_density,4.0,1,1,identity,1.7930947565545852,"{""projection"": [[1.0]]}",-0.03210277262345329
identity,identity,1.0,20261446,1,fixed,0.05,1024,fixed_density,4.0,1,1,1.7609919839311319,1,1024,fixed_density,4.0,1,1,gain_matched,1.7592391081728274,"{""gain_matrix"": [[1.000000000000002]]}",0.0017528757583045174
identity,identity,1.0,20261446,1,fixed,0.05,1024,fixed_density,4.0,1,1,1.7609919839311319,1,1024,fixed_density,4.0,1,1,variance_matched,1.778342072657772,"{""direction"": [1.0]}",-0.017350088726640234
identity,identity,1.0,20261446,1,fixed,0.05,1024,fixed_density,4.0,1,1,1.7609919839311319,1,1024,fixed_density,4.0,1,1,shuffled_target,-0.001279323660500029,{},1.7622713075916319
identity,identity,1.0,20261446,1,fixed,0.05,1024,fixed_density,4.0,1,1,1.7609919839311319,1,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7609919839311319
identity,identity,1.0,20261463,2,fixed,0.05,1024,fixed_density,4.0,1,1,1.7769529453297017,2,1024,fixed_density,4.0,1,1,null,-0.0013640470231256246,{},1.7783169923528273
identity,identity,1.0,20261463,2,fixed,0.05,1024,fixed_density,4.0,1,1,1.7769529453297017,2,1024,fixed_density,4.0,1,1,identity,1.7788595774556002,"{""projection"": [[1.0]]}",-0.0019066321258984775
identity,identity,1.0,20261463,2,fixed,0.05,1024,fixed_density,4.0,1,1,1.7769529453297017,2,1024,fixed_density,4.0,1,1,gain_matched,1.7508203774566182,"{""gain_matrix"": [[0.9999999999999984]]}",0.02613256787308349
identity,identity,1.0,20261463,2,fixed,0.05,1024,fixed_density,4.0,1,1,1.7769529453297017,2,1024,fixed_density,4.0,1,1,variance_matched,1.7477585694786644,"{""direction"": [1.0]}",0.029194375851037346
identity,identity,1.0,20261463,2,fixed,0.05,1024,fixed_density,4.0,1,1,1.7769529453297017,2,1024,fixed_density,4.0,1,1,shuffled_target,0.000623691133633766,{},1.776329254196068
identity,identity,1.0,20261463,2,fixed,0.05,1024,fixed_density,4.0,1,1,1.7769529453297017,2,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7769529453297017
identity,identity,1.0,20261480,3,fixed,0.05,1024,fixed_density,4.0,1,1,1.7906150864189585,3,1024,fixed_density,4.0,1,1,null,0.004143700184758955,{},1.7864713862341997
identity,identity,1.0,20261480,3,fixed,0.05,1024,fixed_density,4.0,1,1,1.7906150864189585,3,1024,fixed_density,4.0,1,1,identity,1.8191250988502172,"{""projection"": [[1.0]]}",-0.028510012431258724
identity,identity,1.0,20261480,3,fixed,0.05,1024,fixed_density,4.0,1,1,1.7906150864189585,3,1024,fixed_density,4.0,1,1,gain_matched,1.8053412948432643,"{""gain_matrix"": [[1.0000000000000016]]}",-0.014726208424305831
identity,identity,1.0,20261480,3,fixed,0.05,1024,fixed_density,4.0,1,1,1.7906150864189585,3,1024,fixed_density,4.0,1,1,variance_matched,1.7615839085320362,"{""direction"": [1.0]}",0.029031177886922332
identity,identity,1.0,20261480,3,fixed,0.05,1024,fixed_density,4.0,1,1,1.7906150864189585,3,1024,fixed_density,4.0,1,1,shuffled_target,-0.001342971023941956,{},1.7919580574429004
identity,identity,1.0,20261480,3,fixed,0.05,1024,fixed_density,4.0,1,1,1.7906150864189585,3,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7906150864189585
identity,identity,1.0,20261497,4,fixed,0.05,1024,fixed_density,4.0,1,1,1.760439101855368,4,1024,fixed_density,4.0,1,1,null,-0.00022706374942020602,{},1.7606661656047882
identity,identity,1.0,20261497,4,fixed,0.05,1024,fixed_density,4.0,1,1,1.760439101855368,4,1024,fixed_density,4.0,1,1,identity,1.7471514749658028,"{""projection"": [[1.0]]}",0.013287626889565196
identity,identity,1.0,20261497,4,fixed,0.05,1024,fixed_density,4.0,1,1,1.760439101855368,4,1024,fixed_density,4.0,1,1,gain_matched,1.7569801571867267,"{""gain_matrix"": [[0.9999999999999997]]}",0.003458944668641273
identity,identity,1.0,20261497,4,fixed,0.05,1024,fixed_density,4.0,1,1,1.760439101855368,4,1024,fixed_density,4.0,1,1,variance_matched,1.7543974747499966,"{""direction"": [1.0]}",0.006041627105371372
identity,identity,1.0,20261497,4,fixed,0.05,1024,fixed_density,4.0,1,1,1.760439101855368,4,1024,fixed_density,4.0,1,1,shuffled_target,0.0028625592122471983,{},1.757576542643121
identity,identity,1.0,20261497,4,fixed,0.05,1024,fixed_density,4.0,1,1,1.760439101855368,4,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.760439101855368
identity,identity,1.0,20261514,5,fixed,0.05,1024,fixed_density,4.0,1,1,1.7773667525498285,5,1024,fixed_density,4.0,1,1,null,-0.0012608923307084153,{},1.778627644880537
identity,identity,1.0,20261514,5,fixed,0.05,1024,fixed_density,4.0,1,1,1.7773667525498285,5,1024,fixed_density,4.0,1,1,identity,1.7270014345864142,"{""projection"": [[1.0]]}",0.05036531796341426
identity,identity,1.0,20261514,5,fixed,0.05,1024,fixed_density,4.0,1,1,1.7773667525498285,5,1024,fixed_density,4.0,1,1,gain_matched,1.8022617994584493,"{""gain_matrix"": [[1.0]]}",-0.024895046908620877
identity,identity,1.0,20261514,5,fixed,0.05,1024,fixed_density,4.0,1,1,1.7773667525498285,5,1024,fixed_density,4.0,1,1,variance_matched,1.7717352966040183,"{""direction"": [1.0]}",0.00563145594581016
identity,identity,1.0,20261514,5,fixed,0.05,1024,fixed_density,4.0,1,1,1.7773667525498285,5,1024,fixed_density,4.0,1,1,shuffled_target,-0.0010943920541597414,{},1.7784611446039882
identity,identity,1.0,20261514,5,fixed,0.05,1024,fixed_density,4.0,1,1,1.7773667525498285,5,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7773667525498285
identity,identity,1.0,20261531,6,fixed,0.05,1024,fixed_density,4.0,1,1,1.7771058707934408,6,1024,fixed_density,4.0,1,1,null,0.003052291719399556,{},1.7740535790740413
identity,identity,1.0,20261531,6,fixed,0.05,1024,fixed_density,4.0,1,1,1.7771058707934408,6,1024,fixed_density,4.0,1,1,identity,1.7540394847064924,"{""projection"": [[1.0]]}",0.023066386086948443
identity,identity,1.0,20261531,6,fixed,0.05,1024,fixed_density,4.0,1,1,1.7771058707934408,6,1024,fixed_density,4.0,1,1,gain_matched,1.7337307260215313,"{""gain_matrix"": [[0.9999999999999996]]}",0.04337514477190951
identity,identity,1.0,20261531,6,fixed,0.05,1024,fixed_density,4.0,1,1,1.7771058707934408,6,1024,fixed_density,4.0,1,1,variance_matched,1.7676255280155582,"{""direction"": [1.0]}",0.009480342777882678
identity,identity,1.0,20261531,6,fixed,0.05,1024,fixed_density,4.0,1,1,1.7771058707934408,6,1024,fixed_density,4.0,1,1,shuffled_target,0.000209963893985745,{},1.7768959068994552
identity,identity,1.0,20261531,6,fixed,0.05,1024,fixed_density,4.0,1,1,1.7771058707934408,6,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7771058707934408
identity,identity,1.0,20261548,7,fixed,0.05,1024,fixed_density,4.0,1,1,1.8017666368557121,7,1024,fixed_density,4.0,1,1,null,-0.0002000727599571839,{},1.8019667096156693
identity,identity,1.0,20261548,7,fixed,0.05,1024,fixed_density,4.0,1,1,1.8017666368557121,7,1024,fixed_density,4.0,1,1,identity,1.7347510320232244,"{""projection"": [[1.0]]}",0.0670156048324877
identity,identity,1.0,20261548,7,fixed,0.05,1024,fixed_density,4.0,1,1,1.8017666368557121,7,1024,fixed_density,4.0,1,1,gain_matched,1.7772863309994964,"{""gain_matrix"": [[0.9999999999999989]]}",0.024480305856215745
identity,identity,1.0,20261548,7,fixed,0.05,1024,fixed_density,4.0,1,1,1.8017666368557121,7,1024,fixed_density,4.0,1,1,variance_matched,1.8058761702562987,"{""direction"": [1.0]}",-0.004109533400586507
identity,identity,1.0,20261548,7,fixed,0.05,1024,fixed_density,4.0,1,1,1.8017666368557121,7,1024,fixed_density,4.0,1,1,shuffled_target,-0.0007489798639894006,{},1.8025156167197016
identity,identity,1.0,20261548,7,fixed,0.05,1024,fixed_density,4.0,1,1,1.8017666368557121,7,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.8017666368557121
identity,identity,1.0,20261565,8,fixed,0.05,1024,fixed_density,4.0,1,1,1.7901260528536775,8,1024,fixed_density,4.0,1,1,null,-0.0014409232123975611,{},1.791566976066075
identity,identity,1.0,20261565,8,fixed,0.05,1024,fixed_density,4.0,1,1,1.7901260528536775,8,1024,fixed_density,4.0,1,1,identity,1.7542516818393188,"{""projection"": [[1.0]]}",0.03587437101435875
identity,identity,1.0,20261565,8,fixed,0.05,1024,fixed_density,4.0,1,1,1.7901260528536775,8,1024,fixed_density,4.0,1,1,gain_matched,1.8142241434050272,"{""gain_matrix"": [[1.0000000000000009]]}",-0.024098090551349705
identity,identity,1.0,20261565,8,fixed,0.05,1024,fixed_density,4.0,1,1,1.7901260528536775,8,1024,fixed_density,4.0,1,1,variance_matched,1.800862392757245,"{""direction"": [1.0]}",-0.010736339903567371
identity,identity,1.0,20261565,8,fixed,0.05,1024,fixed_density,4.0,1,1,1.7901260528536775,8,1024,fixed_density,4.0,1,1,shuffled_target,0.0008043651041532345,{},1.7893216877495244
identity,identity,1.0,20261565,8,fixed,0.05,1024,fixed_density,4.0,1,1,1.7901260528536775,8,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.7901260528536775
identity,identity,1.0,20261582,9,fixed,0.05,1024,fixed_density,4.0,1,1,1.8027452201536591,9,1024,fixed_density,4.0,1,1,null,-0.0005433492492272164,{},1.8032885694028864
identity,identity,1.0,20261582,9,fixed,0.05,1024,fixed_density,4.0,1,1,1.8027452201536591,9,1024,fixed_density,4.0,1,1,identity,1.7913386337425947,"{""projection"": [[1.0]]}",0.011406586411064401
identity,identity,1.0,20261582,9,fixed,0.05,1024,fixed_density,4.0,1,1,1.8027452201536591,9,1024,fixed_density,4.0,1,1,gain_matched,1.8034281772744205,"{""gain_matrix"": [[0.9999999999999978]]}",-0.0006829571207613849
identity,identity,1.0,20261582,9,fixed,0.05,1024,fixed_density,4.0,1,1,1.8027452201536591,9,1024,fixed_density,4.0,1,1,variance_matched,1.7483375112566166,"{""direction"": [1.0]}",0.054407708897042495
identity,identity,1.0,20261582,9,fixed,0.05,1024,fixed_density,4.0,1,1,1.8027452201536591,9,1024,fixed_density,4.0,1,1,shuffled_target,8.86836368499237e-05,{},1.8026565365168092
identity,identity,1.0,20261582,9,fixed,0.05,1024,fixed_density,4.0,1,1,1.8027452201536591,9,1024,fixed_density,4.0,1,1,analytic_volume,0.0,"{""source_dim"": 1}",1.8027452201536591
identity,identity,2.0,20262429,0,fixed,0.05,2048,fixed_density,4.0,1,1,2.441234247304007,0,2048,fixed_density,4.0,1,1,null,-0.00048203369117630476,{},2.4417162809951836
identity,identity,2.0,20262429,0,fixed,0.05,2048,fixed_density,4.0,1,1,2.441234247304007,0,2048,fixed_density,4.0,1,1,identity,2.418402014202109,"{""projection"": [[1.0]]}",0.02283223310189797
identity,identity,2.0,20262429,0,fixed,0.05,2048,fixed_density,4.0,1,1,2.441234247304007,0,2048,fixed_density,4.0,1,1,gain_matched,2.441876134887309,"{""gain_matrix"": [[1.0000000000000004]]}",-0.0006418875833018589
identity,identity,2.0,20262429,0,fixed,0.05,2048,fixed_density,4.0,1,1,2.441234247304007,0,2048,fixed_density,4.0,1,1,variance_matched,2.4410548510117414,"{""direction"": [1.0]}",0.000179396292265821
identity,identity,2.0,20262429,0,fixed,0.05,2048,fixed_density,4.0,1,1,2.441234247304007,0,2048,fixed_density,4.0,1,1,shuffled_target,0.0007090042233493573,{},2.440525243080658
identity,identity,2.0,20262429,0,fixed,0.05,2048,fixed_density,4.0,1,1,2.441234247304007,0,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}",1.7480870667440618
identity,identity,2.0,20262446,1,fixed,0.05,2048,fixed_density,4.0,1,1,2.4603093656789046,1,2048,fixed_density,4.0,1,1,null,-0.0005499443235365456,{},2.460859310002441
identity,identity,2.0,20262446,1,fixed,0.05,2048,fixed_density,4.0,1,1,2.4603093656789046,1,2048,fixed_density,4.0,1,1,identity,2.4529810836783406,"{""projection"": [[1.0]]}",0.007328282000564013
identity,identity,2.0,20262446,1,fixed,0.05,2048,fixed_density,4.0,1,1,2.4603093656789046,1,2048,fixed_density,4.0,1,1,gain_matched,2.45284842861626,"{""gain_matrix"": [[0.9999999999999998]]}",0.0074609370626443905
identity,identity,2.0,20262446,1,fixed,0.05,2048,fixed_density,4.0,1,1,2.4603093656789046,1,2048,fixed_density,4.0,1,1,variance_matched,2.444810332526126,"{""direction"": [1.0]}",0.015499033152778452
identity,identity,2.0,20262446,1,fixed,0.05,2048,fixed_density,4.0,1,1,2.4603093656789046,1,2048,fixed_density,4.0,1,1,shuffled_target,0.00045283736776876,{},2.459856528311136
identity,identity,2.0,20262446,1,fixed,0.05,2048,fixed_density,4.0,1,1,2.4603093656789046,1,2048,fixed_density,4.0,1,1,analytic_volume,0.6931471805599453,"{""source_dim"": 1}",1.7671621851189592
